Potri.005G173200	TCONS_00095623
Potri.004G012600	TCONS_00073828
Potri.002G205300	TCONS_00053750
Potri.014G094100	TCONS_00236962
Potri.010G236700	TCONS_00191810
Potri.004G236600	TCONS_00081108
Potri.004G055500	TCONS_00082821
Potri.001G168300	TCONS_00023851
Potri.006G080600	TCONS_00121901
Potri.003G043600	TCONS_00066549
Potri.003G052200	TCONS_00066883
Potri.004G157400	TCONS_00086366
Potri.019G093400	TCONS_00290271
Potri.007G045100	TCONS_00136739
Potri.002G027500	TCONS_00035915
Potri.010G071200	TCONS_00174458
Potri.013G091400	TCONS_00217935
Potri.001G167300	TCONS_00006372
Potri.003G045600	TCONS_00066603
Potri.012G067900	TCONS_00206057
Potri.006G267700	TCONS_00128930
Potri.010G065800	TCONS_00184768
Potri.003G012400	TCONS_00065420
Potri.010G152200	TCONS_00188235
Potri.002G110100	TCONS_00039465
Potri.011G162400	TCONS_00203164
Potri.005G107800	TCONS_00093536
Potri.018G084900	TCONS_00274925
Potri.011G122200	TCONS_00201726
Potri.T134700	TCONS_00296765
Potri.005G136600	TCONS_00103982
Potri.009G062100	TCONS_00167757
Potri.006G266200	TCONS_00128891
Potri.005G049100	TCONS_00091411
Potri.008G161600	TCONS_00156679
Potri.008G110100	TCONS_00145217
Potri.008G105300	TCONS_00154494
Potri.008G065000	TCONS_00143312
Potri.008G029600	TCONS_00141894
Potri.001G233700	TCONS_00008753
Potri.018G079600	TCONS_00280240
Potri.001G279000	TCONS_00010356
Potri.019G042600	TCONS_00288374
Potri.012G051500	TCONS_00210823
Potri.009G021800	TCONS_00160248
Potri.010G186700	TCONS_00189532
Potri.015G061800	TCONS_00248790
Potri.018G130900	TCONS_00282156
Potri.007G043500	TCONS_00136645
Potri.010G102600	TCONS_00186511
Potri.001G376800	TCONS_00031404
Potri.015G080400	TCONS_00249496
Potri.012G074800	TCONS_00206300
Potri.005G073600	TCONS_00092316
Potri.005G062000	TCONS_00101101
Potri.006G113800	TCONS_00112783
Potri.014G195800	TCONS_00233400
Potri.011G113000	TCONS_00201427
Potri.004G094000	TCONS_00076335
Potri.001G272800	TCONS_00010089
Potri.006G111400	TCONS_00123024
Potri.011G091900	TCONS_00195066
Potri.007G139200	TCONS_00134689
Potri.018G134100	TCONS_00276708
Potri.005G010800	TCONS_00090023
Potri.006G276400	TCONS_00118843
Potri.004G081200	TCONS_00075864
Potri.014G028300	TCONS_00234456
Potri.006G279600	TCONS_00129493
Potri.006G235400	TCONS_00117433
Potri.014G086300	TCONS_00229009
Potri.001G299500	TCONS_00011255
Potri.008G204000	TCONS_00149388
Potri.001G204300	TCONS_00025223
Potri.001G240100	TCONS_00008929
Potri.004G119000	TCONS_00077161
Potri.004G036400	TCONS_00074403
Potri.010G118300	TCONS_00176138
Potri.013G060900	TCONS_00222332
Potri.013G112300	TCONS_00224108
Potri.006G281400	TCONS_00119000
Potri.005G145100	TCONS_00104267
Potri.018G034500	TCONS_00272694
Potri.006G016900	TCONS_00109115
Potri.013G062500	TCONS_00222449
Potri.010G081200	TCONS_00185426
Potri.001G308900	TCONS_00011566
Potri.013G122400	TCONS_00224426
Potri.002G168700	TCONS_00052503
Potri.010G197500	TCONS_00189988
Potri.007G092700	TCONS_00133236
Potri.008G186600	TCONS_00148399
Potri.004G209000	TCONS_00080055
Potri.010G159200	TCONS_00177632
Potri.013G008900	TCONS_00214565
Potri.T059700	TCONS_00300837
Potri.012G137700	TCONS_00208644
Potri.009G168600	TCONS_00165409
Potri.001G337400	TCONS_00029893
Potri.003G073400	TCONS_00059179
Potri.005G184900	TCONS_00105554
Potri.017G106300	TCONS_00269911
Potri.013G005500	TCONS_00214323
Potri.016G138300	TCONS_00261374
Potri.006G001500	TCONS_00119096
Potri.001G293900	TCONS_00011058
Potri.014G024800	TCONS_00226622
Potri.005G214800	TCONS_00097350
Potri.001G009800	TCONS_00000414
Potri.016G133900	TCONS_00261267
Potri.001G093900	TCONS_00021162
Potri.013G011100	TCONS_00220449
Potri.018G056400	TCONS_00279446
Potri.006G277800	TCONS_00129374
Potri.008G157400	TCONS_00147185
Potri.003G058500	TCONS_00058476
Potri.017G036600	TCONS_00262984
Potri.002G179300	TCONS_00041999
Potri.002G135100	TCONS_00051219
Potri.004G205200	TCONS_00079923
Potri.002G244700	TCONS_00044821
Potri.001G196700	TCONS_00007311
Potri.001G060500	TCONS_00019705
Potri.008G188600	TCONS_00157732
Potri.004G002900	TCONS_00073445
Potri.002G075700	TCONS_00048799
Potri.005G251600	TCONS_00098693
Potri.003G180100	TCONS_00063575
Potri.007G071100	TCONS_00132544
XLOC_086316	TCONS_00299776
Potri.004G188900	TCONS_00087442
Potri.003G131400	TCONS_00070299
Potri.009G061100	TCONS_00167705
Potri.001G029900	TCONS_00018472
Potri.011G006700	TCONS_00197974
Potri.001G403300	TCONS_00032231
Potri.010G190300	TCONS_00179162
Potri.009G059900	TCONS_00161652
Potri.004G186500	TCONS_00087372
Potri.010G056900	TCONS_00173778
Potri.007G046100	TCONS_00136813
Potri.014G017300	TCONS_00226387
Potri.003G133800	TCONS_00070399
Potri.003G009000	TCONS_00065313
Potri.007G063900	TCONS_00137491
Potri.009G147800	TCONS_00171017
Potri.001G020300	TCONS_00000720
Potri.010G199100	TCONS_00190127
Potri.015G096200	TCONS_00250044
XLOC_043127	TCONS_00159002
Potri.005G128900	TCONS_00103725
Potri.008G054100	TCONS_00152290
Potri.016G013700	TCONS_00252093
Potri.011G075500	TCONS_00194591
Potri.016G059000	TCONS_00253502
Potri.005G229700	TCONS_00107306
Potri.011G026900	TCONS_00198515
Potri.003G217900	TCONS_00064766
Potri.008G090600	TCONS_00153885
Potri.011G046200	TCONS_00199102
Potri.014G068700	TCONS_00228291
Potri.007G100800	TCONS_00138740
Potri.001G107000	TCONS_00003773
Potri.008G099700	TCONS_00154203
Potri.009G028100	TCONS_00160505
Potri.006G017500	TCONS_00109148
Potri.018G006100	TCONS_00277711
Potri.001G220300	TCONS_00008306
Potri.010G229000	TCONS_00191532
Potri.016G052800	TCONS_00253281
Potri.018G023900	TCONS_00272260
Potri.018G038500	TCONS_00278948
Potri.005G131300	TCONS_00103800
Potri.011G068500	TCONS_00194401
Potri.005G083700	TCONS_00102019
Potri.002G229900	TCONS_00044165
Potri.009G089800	TCONS_00168877
Potri.002G164100	TCONS_00041511
Potri.008G001300	TCONS_00150132
Potri.007G098800	TCONS_00133422
Potri.018G138900	TCONS_00282419
Potri.001G343400	TCONS_00030134
Potri.016G024300	TCONS_00252408
Potri.016G060100	TCONS_00253550
Potri.009G042000	TCONS_00166954
Potri.015G105600	TCONS_00250332
Potri.009G116000	TCONS_00163553
Potri.002G143000	TCONS_00040702
Potri.006G131000	TCONS_00113385
Potri.011G077100	TCONS_00194629
Potri.004G115800	TCONS_00077051
Potri.006G216900	TCONS_00127032
Potri.003G218900	TCONS_00064805
Potri.001G334800	TCONS_00012408
Potri.006G051600	TCONS_00110360
Potri.011G088400	TCONS_00200524
Potri.014G120100	TCONS_00230298
Potri.016G022500	TCONS_00252336
Potri.006G177900	TCONS_00125661
Potri.006G240000	TCONS_00117601
Potri.018G037500	TCONS_00272814
Potri.002G020800	TCONS_00046509
Potri.T006700	TCONS_00294952
Potri.004G225900	TCONS_00080734
Potri.010G167000	TCONS_00177906
Potri.002G241700	TCONS_00055143
Potri.003G147700	TCONS_00062241
Potri.006G182900	TCONS_00115313
Potri.018G027100	TCONS_00272409
Potri.002G037400	TCONS_00047162
Potri.015G017300	TCONS_00241677
Potri.008G226200	TCONS_00159111
Potri.001G387700	TCONS_00014498
Potri.004G158300	TCONS_00078391
Potri.002G195300	TCONS_00053513
Potri.004G155300	TCONS_00078282
Potri.010G067500	TCONS_00174257
Potri.015G127100	TCONS_00245951
Potri.005G205300	TCONS_00096924
Potri.010G077900	TCONS_00185267
Potri.015G048800	TCONS_00248253
Potri.007G008800	TCONS_00135287
Potri.001G044900	TCONS_00001631
Potri.004G141700	TCONS_00085852
Potri.006G095500	TCONS_00112143
Potri.005G020100	TCONS_00099540
Potri.009G077800	TCONS_00168308
Potri.002G047300	TCONS_00036702
Potri.003G003500	TCONS_00056133
Potri.014G193500	TCONS_00233265
Potri.001G412200	TCONS_00015252
Potri.011G077200	TCONS_00200072
Potri.014G099400	TCONS_00237216
Potri.003G115000	TCONS_00069584
Potri.004G062600	TCONS_00075241
Potri.017G033400	TCONS_00262903
Potri.007G015500	TCONS_00135586
Potri.008G107800	TCONS_00145146
Potri.001G193700	TCONS_00024823
Potri.014G027200	TCONS_00226719
Potri.008G149600	TCONS_00156247
Potri.008G105400	TCONS_00154518
Potri.009G132900	TCONS_00164146
Potri.012G000900	TCONS_00203485
Potri.008G137900	TCONS_00155882
Potri.012G067200	TCONS_00211553
Potri.011G053800	TCONS_00194012
Potri.010G065100	TCONS_00174116
Potri.001G210000	TCONS_00025469
Potri.010G078900	TCONS_00174756
Potri.014G158700	TCONS_00239360
Potri.005G122800	TCONS_00103360
Potri.006G256400	TCONS_00118225
Potri.018G127400	TCONS_00282013
Potri.019G077300	TCONS_00289706
Potri.018G086400	TCONS_00275040
Potri.003G111800	TCONS_00060868
Potri.006G102700	TCONS_00112383
Potri.005G060700	TCONS_00100985
Potri.003G080900	TCONS_00068110
Potri.005G168300	TCONS_00104987
Potri.006G237100	TCONS_00117529
Potri.012G133400	TCONS_00208550
Potri.003G104800	TCONS_00069093
Potri.003G082500	TCONS_00059527
Potri.012G036000	TCONS_00210328
Potri.014G151700	TCONS_00231750
Potri.001G254600	TCONS_00027086
Potri.008G135500	TCONS_00146132
Potri.005G147400	TCONS_00104341
Potri.018G032200	TCONS_00278699
Potri.003G167600	TCONS_00071514
Potri.008G030700	TCONS_00141934
Potri.009G015000	TCONS_00166062
Potri.001G246400	TCONS_00009207
Potri.009G064600	TCONS_00161803
Potri.017G055000	TCONS_00268172
Potri.007G126700	TCONS_00139606
Potri.009G146100	TCONS_00164619
Potri.009G115000	TCONS_00169810
Potri.011G119200	TCONS_00201613
Potri.017G058200	TCONS_00268352
Potri.013G110800	TCONS_00224076
Potri.017G087700	TCONS_00269369
Potri.018G123400	TCONS_00281907
Potri.014G105100	TCONS_00229697
Potri.013G120300	TCONS_00218912
Potri.011G091200	TCONS_00200715
Potri.001G086800	TCONS_00020723
Potri.003G093500	TCONS_00068611
Potri.002G190400	TCONS_00053373
Potri.001G084400	TCONS_00020610
Potri.007G094000	TCONS_00138472
Potri.002G217000	TCONS_00043781
Potri.006G062200	TCONS_00110750
Potri.003G021800	TCONS_00065804
Potri.006G037500	TCONS_00109769
Potri.006G128800	TCONS_00123849
Potri.008G204900	TCONS_00149424
Potri.012G131000	TCONS_00208456
Potri.016G000300	TCONS_00251688
Potri.005G210900	TCONS_00106555
Potri.001G297200	TCONS_00011147
Potri.007G085800	TCONS_00133044
Potri.003G071300	TCONS_00067630
Potri.001G321500	TCONS_00029296
Potri.002G173200	TCONS_00052674
Potri.016G097000	TCONS_00260050
Potri.013G036300	TCONS_00221477
Potri.017G120100	TCONS_00270317
Potri.001G067800	TCONS_00002313
Potri.008G186100	TCONS_00148384
Potri.003G152300	TCONS_00070960
Potri.018G058900	TCONS_00273706
Potri.013G011600	TCONS_00214670
Potri.001G186000	TCONS_00024513
Potri.001G392300	TCONS_00031802
Potri.008G158300	TCONS_00156551
Potri.003G078300	TCONS_00067961
Potri.002G044500	TCONS_00036595
Potri.010G207800	TCONS_00190500
Potri.T181600	TCONS_00296745
Potri.001G088400	TCONS_00002969
Potri.004G040100	TCONS_00074485
Potri.007G025800	TCONS_00136039
Potri.014G120800	TCONS_00237957
Potri.006G273300	TCONS_00129091
Potri.001G189200	TCONS_00024625
Potri.017G135300	TCONS_00266163
Potri.001G051200	TCONS_00019267
Potri.001G006300	TCONS_00017665
Potri.003G063700	TCONS_00067263
Potri.005G034600	TCONS_00100189
Potri.004G059900	TCONS_00082977
Potri.010G036900	TCONS_00183589
Potri.015G088300	TCONS_00244607
Potri.002G216900	TCONS_00054267
Potri.003G186600	TCONS_00072041
Potri.004G074400	TCONS_00075615
Potri.002G050900	TCONS_00047801
Potri.007G144700	TCONS_00134832
Potri.007G102500	TCONS_00138844
Potri.007G028400	TCONS_00136160
Potri.010G192200	TCONS_00179233
Potri.001G470900	TCONS_00034603
Potri.003G180600	TCONS_00071842
Potri.007G071800	TCONS_00137790
Potri.002G002000	TCONS_00045871
Potri.T076900	TCONS_00302607
Potri.011G059700	TCONS_00194139
Potri.009G006900	TCONS_00165746
Potri.011G044300	TCONS_00193708
Potri.017G131100	TCONS_00270682
Potri.009G157900	TCONS_00171382
Potri.001G154300	TCONS_00005733
Potri.014G039900	TCONS_00227162
Potri.001G072700	TCONS_00002461
Potri.008G109200	TCONS_00154667
Potri.003G172500	TCONS_00063262
Potri.012G017200	TCONS_00203977
Potri.006G114300	TCONS_00123188
Potri.014G165000	TCONS_00239635
Potri.015G090900	TCONS_00244725
Potri.019G022700	TCONS_00287701
Potri.001G131600	TCONS_00004831
Potri.011G006000	TCONS_00192817
Potri.001G216500	TCONS_00025726
Potri.011G150900	TCONS_00202780
Potri.009G059000	TCONS_00167623
Potri.008G040300	TCONS_00142385
Potri.008G136500	TCONS_00155819
Potri.001G350700	TCONS_00013165
Potri.006G248900	TCONS_00117936
Potri.016G005400	TCONS_00256981
Potri.012G143200	TCONS_00208866
Potri.009G125600	TCONS_00170413
Potri.013G079800	TCONS_00223036
Potri.006G267800	TCONS_00128939
Potri.008G111900	TCONS_00145263
Potri.005G249900	TCONS_00108108
Potri.009G004500	TCONS_00165675
Potri.017G142100	TCONS_00271004
Potri.001G222200	TCONS_00025919
Potri.012G005800	TCONS_00209160
Potri.001G359700	TCONS_00030819
Potri.003G166400	TCONS_00071461
Potri.003G207200	TCONS_00064493
Potri.008G069600	TCONS_00152966
Potri.009G021000	TCONS_00160227
Potri.015G099500	TCONS_00245054
Potri.014G141200	TCONS_00231211
Potri.006G200200	TCONS_00115955
Potri.003G135300	TCONS_00061680
Potri.018G052200	TCONS_00273358
Potri.008G049500	TCONS_00152026
Potri.018G075900	TCONS_00274487
Potri.017G061600	TCONS_00263698
Potri.004G027800	TCONS_00074160
Potri.012G037500	TCONS_00204618
Potri.006G108700	TCONS_00112546
Potri.005G229000	TCONS_00097932
Potri.005G133800	TCONS_00103906
Potri.005G085000	TCONS_00092747
Potri.005G234800	TCONS_00098158
Potri.006G107700	TCONS_00122847
Potri.002G182600	TCONS_00053022
Potri.008G003200	TCONS_00140750
Potri.001G219300	TCONS_00025806
Potri.001G341300	TCONS_00030051
Potri.016G066400	TCONS_00253897
Potri.005G108300	TCONS_00093570
Potri.014G168700	TCONS_00232404
Potri.004G134400	TCONS_00077673
Potri.013G031300	TCONS_00221225
Potri.002G148300	TCONS_00051707
Potri.018G141900	TCONS_00282551
Potri.006G214400	TCONS_00126978
Potri.013G006900	TCONS_00214444
Potri.010G113100	TCONS_00186878
Potri.002G141500	TCONS_00040639
Potri.006G067400	TCONS_00121439
Potri.006G068600	TCONS_00121492
Potri.007G036700	TCONS_00131034
Potri.012G055600	TCONS_00210920
Potri.004G174700	TCONS_00078940
Potri.003G038700	TCONS_00066365
Potri.013G004500	TCONS_00214287
Potri.015G112900	TCONS_00250524
Potri.012G096100	TCONS_00212543
Potri.006G039200	TCONS_00109838
Potri.013G132200	TCONS_00219282
Potri.004G023000	TCONS_00081857
Potri.002G197200	TCONS_00042851
Potri.002G153000	TCONS_00051926
Potri.003G157100	TCONS_00062557
Potri.015G108100	TCONS_00245434
Potri.007G030700	TCONS_00136259
Potri.001G449000	TCONS_00016378
Potri.010G216300	TCONS_00180264
Potri.004G228600	TCONS_00080851
Potri.005G226600	TCONS_00097797
Potri.006G087400	TCONS_00122169
Potri.004G232400	TCONS_00089119
Potri.003G079200	TCONS_00059424
Potri.018G088300	TCONS_00280626
Potri.004G223400	TCONS_00088636
Potri.012G065300	TCONS_00205931
Potri.002G045200	TCONS_00036628
Potri.015G034700	TCONS_00242294
Potri.010G067200	TCONS_00174251
Potri.001G391400	TCONS_00031784
Potri.003G015400	TCONS_00056604
Potri.002G103700	TCONS_00039126
Potri.004G178700	TCONS_00087147
Potri.013G087900	TCONS_00223300
XLOC_087918	TCONS_00302349
Potri.001G473100	TCONS_00017383
Potri.001G170300	TCONS_00006504
Potri.001G141400	TCONS_00005122
Potri.013G085500	TCONS_00223218
Potri.014G079500	TCONS_00228662
Potri.008G117500	TCONS_00145497
Potri.010G165900	TCONS_00188889
Potri.018G073400	TCONS_00280107
Potri.011G115900	TCONS_00195842
Potri.005G116900	TCONS_00103127
Potri.009G164100	TCONS_00171602
Potri.008G107100	TCONS_00154576
Potri.004G060500	TCONS_00075186
Potri.002G093300	TCONS_00038716
Potri.005G020800	TCONS_00099554
Potri.019G058600	TCONS_00289117
Potri.001G124900	TCONS_00004602
Potri.003G062200	TCONS_00058633
Potri.005G050700	TCONS_00100756
Potri.001G126500	TCONS_00022262
Potri.005G120500	TCONS_00093912
Potri.001G387500	TCONS_00031693
Potri.006G254300	TCONS_00118128
Potri.001G372600	TCONS_00031274
Potri.001G465900	TCONS_00034449
Potri.012G076200	TCONS_00206331
Potri.001G068200	TCONS_00002356
Potri.007G047100	TCONS_00131368
Potri.007G048900	TCONS_00131426
Potri.010G027900	TCONS_00183099
Potri.018G147400	TCONS_00282724
Potri.013G089500	TCONS_00217833
Potri.015G087200	TCONS_00244547
Potri.018G086300	TCONS_00275014
Potri.001G244300	TCONS_00026749
Potri.003G111100	TCONS_00069456
Potri.009G041600	TCONS_00160947
Potri.013G145800	TCONS_00225153
Potri.T081700	TCONS_00302988
Potri.003G080000	TCONS_00059451
Potri.004G197100	TCONS_00087705
Potri.007G129600	TCONS_00134429
Potri.010G004600	TCONS_00172016
Potri.005G099700	TCONS_00093210
Potri.009G132000	TCONS_00164119
Potri.008G137000	TCONS_00155863
Potri.018G044400	TCONS_00279091
Potri.018G028000	TCONS_00272447
Potri.005G245400	TCONS_00107878
Potri.013G054300	TCONS_00216250
Potri.004G085600	TCONS_00076005
Potri.016G036500	TCONS_00258022
Potri.007G120000	TCONS_00139325
Potri.014G101300	TCONS_00237280
Potri.002G147300	TCONS_00051691
Potri.018G079800	TCONS_00274665
Potri.003G216900	TCONS_00073039
Potri.001G323000	TCONS_00012045
Potri.008G009700	TCONS_00141024
Potri.013G066700	TCONS_00216703
Potri.005G168800	TCONS_00105002
Potri.006G237600	TCONS_00127825
Potri.004G092200	TCONS_00084108
Potri.016G034900	TCONS_00252715
Potri.016G002200	TCONS_00256827
Potri.018G007100	TCONS_00277777
Potri.007G081900	TCONS_00138151
Potri.003G123600	TCONS_00061338
Potri.001G086300	TCONS_00002901
Potri.007G096500	TCONS_00138572
Potri.005G157300	TCONS_00094998
Potri.003G167100	TCONS_00063029
Potri.018G125500	TCONS_00281954
Potri.006G238800	TCONS_00127860
Potri.003G059300	TCONS_00058492
Potri.005G225400	TCONS_00097753
Potri.006G138800	TCONS_00113707
Potri.018G034900	TCONS_00272712
Potri.006G111800	TCONS_00112692
Potri.014G105800	TCONS_00229724
Potri.015G138100	TCONS_00251334
Potri.006G184500	TCONS_00125852
Potri.006G035400	TCONS_00109641
Potri.002G131300	TCONS_00051075
Potri.017G085400	TCONS_00269292
Potri.007G094900	TCONS_00133314
Potri.010G239000	TCONS_00191959
Potri.004G036800	TCONS_00082246
Potri.015G006100	TCONS_00241236
Potri.017G092000	TCONS_00269556
Potri.T138300	TCONS_00297171
Potri.005G210200	TCONS_00097165
Potri.006G014900	TCONS_00109053
Potri.T059900	TCONS_00300951
Potri.001G297500	TCONS_00028647
Potri.018G003900	TCONS_00271570
Potri.007G085100	TCONS_00138224
Potri.T056100	TCONS_00300305
Potri.003G078800	TCONS_00067988
Potri.001G076400	TCONS_00020237
Potri.003G027300	TCONS_00057125
Potri.013G008500	TCONS_00214538
Potri.007G052600	TCONS_00131597
Potri.005G006000	TCONS_00089856
Potri.002G072300	TCONS_00037785
Potri.010G152700	TCONS_00188306
Potri.013G086500	TCONS_00223253
Potri.001G152200	TCONS_00023321
Potri.002G082800	TCONS_00038250
Potri.002G133300	TCONS_00051131
Potri.002G052400	TCONS_00047844
Potri.010G076900	TCONS_00174718
Potri.003G198300	TCONS_00072486
Potri.004G004700	TCONS_00073547
Potri.018G064800	TCONS_00274009
Potri.009G158800	TCONS_00165054
Potri.011G042400	TCONS_00198890
Potri.010G046900	TCONS_00173433
Potri.015G037000	TCONS_00242406
Potri.010G036200	TCONS_00183531
Potri.008G014100	TCONS_00141227
Potri.001G206600	TCONS_00007725
Potri.012G015500	TCONS_00209471
Potri.016G017500	TCONS_00257411
Potri.005G166500	TCONS_00104942
Potri.018G097000	TCONS_00280967
Potri.003G087200	TCONS_00068359
Potri.001G228100	TCONS_00008527
Potri.017G133400	TCONS_00266141
Potri.010G011900	TCONS_00172194
Potri.014G178300	TCONS_00240168
Potri.008G130200	TCONS_00145917
Potri.018G150800	TCONS_00277341
Potri.009G138100	TCONS_00170762
Potri.019G079700	TCONS_00289847
Potri.009G006000	TCONS_00165712
Potri.014G019100	TCONS_00226452
Potri.006G213900	TCONS_00126957
Potri.016G112600	TCONS_00260581
Potri.012G007500	TCONS_00209224
Potri.005G230900	TCONS_00107405
Potri.015G033200	TCONS_00247719
Potri.009G027500	TCONS_00160473
Potri.017G076500	TCONS_00269040
Potri.011G052600	TCONS_00199272
Potri.003G215700	TCONS_00073006
Potri.006G047700	TCONS_00120629
Potri.018G060000	TCONS_00273762
Potri.003G200100	TCONS_00064276
Potri.010G219900	TCONS_00180529
Potri.014G173900	TCONS_00232556
Potri.018G109700	TCONS_00281485
Potri.002G256900	TCONS_00045280
Potri.001G257000	TCONS_00027218
Potri.016G064300	TCONS_00258944
Potri.012G111000	TCONS_00207781
Potri.013G135300	TCONS_00219376
Potri.001G360700	TCONS_00030854
Potri.008G012500	TCONS_00141152
Potri.006G005800	TCONS_00108794
Potri.009G125100	TCONS_00163976
Potri.005G087500	TCONS_00102146
Potri.005G201300	TCONS_00096789
Potri.002G180100	TCONS_00042050
Potri.005G200400	TCONS_00106123
Potri.015G063500	TCONS_00243479
Potri.018G014600	TCONS_00277992
Potri.004G146900	TCONS_00078048
Potri.010G078600	TCONS_00185342
Potri.006G171700	TCONS_00114960
Potri.013G033800	TCONS_00221352
Potri.014G143400	TCONS_00231329
Potri.016G143000	TCONS_00261508
Potri.005G202800	TCONS_00106198
Potri.012G124400	TCONS_00213503
Potri.010G115600	TCONS_00176047
Potri.016G079700	TCONS_00259434
Potri.001G287700	TCONS_00010770
